brand,model,year,price,mileage,horsepower,engine_capacity,engine_type,gear,transmission,bodywork,doors_num,steering_wheel,tech_condition,owners_num,vin,color
Audi,A6,2020,3225000,0.0,190.0,40,DIESEL,FORWARD_CONTROL,AMT,SEDAN,4.0,LEFT,NOT_BEATEN,0.0,WAU**************,SNOW
Audi,A8,2011,1340000,120265.0,500.0,,GASOLINE,ALL_WHEEL_DRIVE,AT,SEDAN,4.0,LEFT,NOT_BEATEN,3.0,WAU**************,BLACK
Audi,A6,2012,1135000,76092.0,180.0,2.0,GASOLINE,FORWARD_CONTROL,CVT,SEDAN,4.0,LEFT,NOT_BEATEN,2.0,WAU**************,GRAY
Audi,Q5,2020,3618646,0.0,249.0,2.0,GASOLINE,ALL_WHEEL_DRIVE,AMT,ALLROAD,5.0,LEFT,NOT_BEATEN,0.0,WAU**************,GRAY
Audi,Q5,2020,3943281,0.0,249.0,2.0,GASOLINE,ALL_WHEEL_DRIVE,AMT,ALLROAD,5.0,LEFT,NOT_BEATEN,0.0,WAU**************,BLACK
Audi,Q3,2020,3152000,0.0,180.0,40,GASOLINE,ALL_WHEEL_DRIVE,AMT,ALLROAD,5.0,LEFT,NOT_BEATEN,0.0,WAU**************,SNOW
Audi,A6,2016,2200000,16500.0,190.0,1.8,GASOLINE,FORWARD_CONTROL,AMT,SEDAN,4.0,LEFT,NOT_BEATEN,1.0,WAU**************,BLACK
Audi,Q3,2020,3025937,0.0,180.0,40,GASOLINE,ALL_WHEEL_DRIVE,AMT,ALLROAD,5.0,LEFT,NOT_BEATEN,0.0,WAU**************,GRAY
Audi,A7,2014,1998000,89683.0,245.0,,DIESEL,ALL_WHEEL_DRIVE,AT,LIFTBACK,5.0,LEFT,NOT_BEATEN,3.0,XW8**************,SNOW
Audi,A7,2011,1350000,136256.0,300.0,3.0,GASOLINE,ALL_WHEEL_DRIVE,AMT,LIFTBACK,5.0,LEFT,NOT_BEATEN,2.0,WAU**************,CRIMSON
Audi,Q3 Sportback,2020,3203937,0.0,180.0,40,GASOLINE,ALL_WHEEL_DRIVE,AMT,ALLROAD,5.0,LEFT,NOT_BEATEN,0.0,WAU**************,SNOW
Audi,Q5,2020,3630897,0.0,249.0,2.0,GASOLINE,ALL_WHEEL_DRIVE,AMT,ALLROAD,5.0,LEFT,NOT_BEATEN,0.0,WAU**************,MEDIUMBLUE
Audi,Q5,2020,3648484,0.0,249.0,2.0,GASOLINE,ALL_WHEEL_DRIVE,AMT,ALLROAD,5.0,LEFT,NOT_BEATEN,0.0,WAU**************,GRAY
Audi,A4,2004,370000,183000.0,170.0,1.8,GASOLINE,ALL_WHEEL_DRIVE,AT,SEDAN,4.0,LEFT,NOT_BEATEN,3.0,WAU**************,BLACK
Audi,Q5,2020,3912061,0.0,249.0,2.0,GASOLINE,ALL_WHEEL_DRIVE,AMT,ALLROAD,5.0,LEFT,NOT_BEATEN,0.0,WAU**************,BLACK
Audi,A3,2000,249000,350000.0,125.0,1.8,GASOLINE,FORWARD_CONTROL,MT,HATCHBACK,3.0,LEFT,NOT_BEATEN,1.0,WAU**************,GRAY
Audi,Q5,2017,2879000,67134.0,249.0,2.0,GASOLINE,ALL_WHEEL_DRIVE,AMT,ALLROAD,5.0,LEFT,NOT_BEATEN,1.0,WAU**************,BLACK
Audi,A5,2017,3200000,33000.0,249.0,2.0,GASOLINE,ALL_WHEEL_DRIVE,AMT,COUPE,2.0,LEFT,NOT_BEATEN,1.0,WAU**************,INDIGO
Audi,A6,1999,300000,270000.0,150.0,,DIESEL,ALL_WHEEL_DRIVE,MT,WAGON,5.0,LEFT,NOT_BEATEN,3.0,WAU**************,GRAY
Audi,A6,2016,1780000,87500.0,190.0,1.8,GASOLINE,FORWARD_CONTROL,AMT,SEDAN,4.0,LEFT,NOT_BEATEN,2.0,WAU**************,BLACK
Audi,A8,2013,1780000,117117.0,290.0,3.0,GASOLINE,ALL_WHEEL_DRIVE,AT,SEDAN,4.0,LEFT,NOT_BEATEN,3.0,WAU**************,BLACK
Audi,Q7,2019,5399000,7339.0,249.0,,DIESEL,ALL_WHEEL_DRIVE,AT,ALLROAD,5.0,LEFT,NOT_BEATEN,1.0,XUU**************,SNOW
Audi,Q7,2015,2830000,128999.0,249.0,,DIESEL,ALL_WHEEL_DRIVE,AT,ALLROAD,5.0,LEFT,NOT_BEATEN,1.0,WAU**************,BLACK
Audi,80,1988,75000,512000.0,75.0,1.8,GASOLINE,FORWARD_CONTROL,MT,SEDAN,4.0,LEFT,NOT_BEATEN,3.0,WAU**************,MEDIUMBLUE
Audi,Q5,2013,1219900,226849.0,225.0,2.0,GASOLINE,ALL_WHEEL_DRIVE,AT,ALLROAD,5.0,LEFT,NOT_BEATEN,1.0,WAU**************,GRAY
Audi,Q7,2017,4399000,67138.0,249.0,,DIESEL,ALL_WHEEL_DRIVE,AT,ALLROAD,5.0,LEFT,NOT_BEATEN,1.0,WAU**************,BLACK
Audi,80,1991,45000,440000.0,90.0,1.8,GASOLINE,FORWARD_CONTROL,MT,SEDAN,4.0,LEFT,NOT_BEATEN,2.0,WAU**************,BLACK
Audi,A6,2005,430000,351000.0,177.0,2.4,GASOLINE,FORWARD_CONTROL,CVT,SEDAN,4.0,LEFT,NOT_BEATEN,3.0,WAU**************,BLACK
Audi,Q5,2017,2710000,46700.0,249.0,2.0,GASOLINE,ALL_WHEEL_DRIVE,AMT,ALLROAD,5.0,LEFT,NOT_BEATEN,2.0,WAU**************,MEDIUMBLUE
Audi,Q7,2018,4499000,30500.0,249.0,,DIESEL,ALL_WHEEL_DRIVE,AT,ALLROAD,5.0,LEFT,NOT_BEATEN,1.0,XW8**************,BLACK
Audi,A4 allroad,2012,995000,140000.0,211.0,2.0,GASOLINE,ALL_WHEEL_DRIVE,AT,WAGON,5.0,LEFT,NOT_BEATEN,1.0,WAU**************,BLACK
Audi,A6,1998,180000,315000.0,165.0,2.4,GASOLINE,FORWARD_CONTROL,AT,SEDAN,4.0,LEFT,NOT_BEATEN,3.0,WAU**************,MEDIUMBLUE
Audi,80,1991,75000,320000.0,75.0,1.6,GASOLINE,FORWARD_CONTROL,MT,SEDAN,4.0,LEFT,NOT_BEATEN,3.0,WAU**************,CRIMSON
Audi,A8,2010,1300000,111890.0,372.0,4.2,GASOLINE,ALL_WHEEL_DRIVE,AT,SEDAN,4.0,LEFT,NOT_BEATEN,3.0,WAU**************,BLACK
Audi,Q5,2011,1000000,110000.0,211.0,,GASOLINE,ALL_WHEEL_DRIVE,AT,ALLROAD,5.0,LEFT,NOT_BEATEN,1.0,WA1**************,SNOW
Audi,A4,2011,600000,169500.0,160.0,1.8,GASOLINE,FORWARD_CONTROL,CVT,SEDAN,4.0,LEFT,NOT_BEATEN,3.0,WAU**************,SNOW
Audi,A5,2010,665000,109751.0,160.0,1.8,GASOLINE,FORWARD_CONTROL,CVT,COUPE,2.0,LEFT,NOT_BEATEN,3.0,XW8**************,CRIMSON
Audi,Q7,2006,855000,277000.0,233.0,,DIESEL,ALL_WHEEL_DRIVE,AT,ALLROAD,5.0,LEFT,NOT_BEATEN,3.0,WAU**************,GRAY
Audi,A4,2018,1970000,14012.0,150.0,1.4,GASOLINE,FORWARD_CONTROL,AMT,SEDAN,4.0,LEFT,NOT_BEATEN,1.0,WAU**************,BLACK
Audi,A4,2000,299000,212116.0,150.0,,DIESEL,FORWARD_CONTROL,AT,SEDAN,4.0,LEFT,NOT_BEATEN,3.0,WAU**************,MEDIUMBLUE
Audi,Q3,2013,1039000,121565.0,170.0,2.0,GASOLINE,ALL_WHEEL_DRIVE,AMT,ALLROAD,5.0,LEFT,NOT_BEATEN,3.0,WAU**************,SNOW
Audi,Q5,2008,750000,203612.0,211.0,2.0,GASOLINE,ALL_WHEEL_DRIVE,AMT,ALLROAD,5.0,LEFT,NOT_BEATEN,3.0,WAU**************,LIGHTGRAY
Audi,A6,2011,910000,125155.0,204.0,2.8,GASOLINE,ALL_WHEEL_DRIVE,AMT,SEDAN,4.0,LEFT,NOT_BEATEN,3.0,WAU**************,GRAY
Audi,A8,2007,550000,225000.0,260.0,3.1,GASOLINE,ALL_WHEEL_DRIVE,AT,SEDAN,4.0,LEFT,NOT_BEATEN,1.0,WAU**************,GRAY
Audi,A4,2006,380000,227000.0,163.0,1.8,GASOLINE,FORWARD_CONTROL,CVT,SEDAN,4.0,LEFT,NOT_BEATEN,2.0,WAU**************,LIGHTGRAY
Audi,Q5,2010,775000,125000.0,211.0,2.0,GASOLINE,ALL_WHEEL_DRIVE,AMT,ALLROAD,5.0,LEFT,NOT_BEATEN,3.0,WAU**************,GRAY
Audi,Q5,2013,1490000,122000.0,272.0,3.0,GASOLINE,ALL_WHEEL_DRIVE,AT,ALLROAD,5.0,LEFT,NOT_BEATEN,2.0,WAU**************,BLACK
Audi,S5,2008,850000,185000.0,354.0,4.2,GASOLINE,ALL_WHEEL_DRIVE,AT,COUPE,2.0,LEFT,NOT_BEATEN,3.0,WAU**************,BLACK
Audi,A6 allroad,2003,370000,200000.0,250.0,2.7,GASOLINE,ALL_WHEEL_DRIVE,AT,WAGON,5.0,LEFT,NOT_BEATEN,3.0,WAU**************,GREEN
Audi,A6,2008,500000,158000.0,177.0,2.4,GASOLINE,FORWARD_CONTROL,CVT,SEDAN,4.0,LEFT,NOT_BEATEN,3.0,WAU**************,BLACK
Audi,A6,2007,550000,261000.0,255.0,3.1,GASOLINE,ALL_WHEEL_DRIVE,AT,SEDAN,4.0,LEFT,NOT_BEATEN,3.0,WAU**************,MEDIUMBLUE
Audi,A4,1995,200000,411011.0,101.0,1.6,GASOLINE,FORWARD_CONTROL,MT,SEDAN,4.0,LEFT,NOT_BEATEN,3.0,WAU**************,LIGHTGRAY
Audi,A7,2012,1390000,190000.0,245.0,,DIESEL,ALL_WHEEL_DRIVE,AT,LIFTBACK,5.0,LEFT,NOT_BEATEN,3.0,WAU**************,BLACK
Audi,A6,2017,2100000,76000.0,249.0,2.0,GASOLINE,ALL_WHEEL_DRIVE,AMT,SEDAN,4.0,LEFT,NOT_BEATEN,2.0,WAU**************,SNOW
Audi,A6,2012,950000,169000.0,180.0,2.0,GASOLINE,FORWARD_CONTROL,CVT,SEDAN,4.0,LEFT,NOT_BEATEN,2.0,WAU**************,BLACK
Audi,A3,2014,730000,191000.0,110.0,1.2,GASOLINE,FORWARD_CONTROL,AMT,HATCHBACK,5.0,LEFT,NOT_BEATEN,3.0,WAU**************,CRIMSON
Audi,Q3,2012,999000,89000.0,170.0,2.0,GASOLINE,ALL_WHEEL_DRIVE,AMT,ALLROAD,5.0,LEFT,NOT_BEATEN,2.0,WAU**************,CORAL
Audi,Q5,2015,2200000,17000.0,225.0,2.0,GASOLINE,ALL_WHEEL_DRIVE,AT,ALLROAD,5.0,LEFT,NOT_BEATEN,1.0,WAU**************,BLACK
Audi,A6,2014,960000,107730.0,180.0,2.0,GASOLINE,FORWARD_CONTROL,CVT,SEDAN,4.0,LEFT,NOT_BEATEN,3.0,WAU**************,BLACK
Audi,Q3,2014,1250000,128500.0,211.0,2.0,GASOLINE,ALL_WHEEL_DRIVE,AMT,ALLROAD,5.0,LEFT,NOT_BEATEN,1.0,WAU**************,SNOW
Audi,A4,2010,750000,176000.0,143.0,,DIESEL,FORWARD_CONTROL,CVT,SEDAN,4.0,LEFT,NOT_BEATEN,1.0,WAU**************,BLACK
Audi,A5,2016,2030000,63882.0,230.0,2.0,GASOLINE,ALL_WHEEL_DRIVE,AMT,COUPE,2.0,LEFT,NOT_BEATEN,1.0,WAU**************,BLACK
Audi,e-tron,2020,7280581,0.0,408.0,55,ELECTRO,ALL_WHEEL_DRIVE,AT,ALLROAD,5.0,LEFT,NOT_BEATEN,0.0,WAU**************,BLACK
Audi,A4,2017,1600000,31000.0,150.0,1.4,GASOLINE,FORWARD_CONTROL,AMT,SEDAN,4.0,LEFT,NOT_BEATEN,2.0,WAU**************,BLACK
Audi,A3,2011,560000,117000.0,125.0,1.4,GASOLINE,FORWARD_CONTROL,AMT,HATCHBACK,3.0,LEFT,NOT_BEATEN,3.0,WAU**************,MEDIUMBLUE
Audi,Q7,2011,1179000,154673.0,272.0,3.0,GASOLINE,ALL_WHEEL_DRIVE,AT,ALLROAD,5.0,LEFT,NOT_BEATEN,2.0,WAU**************,SNOW
Audi,A5,2017,2946286,33618.0,249.0,2.0,GASOLINE,ALL_WHEEL_DRIVE,AMT,COUPE,2.0,LEFT,NOT_BEATEN,2.0,WAU**************,MEDIUMBLUE
Audi,A6,2004,460000,250000.0,255.0,3.1,GASOLINE,ALL_WHEEL_DRIVE,AT,SEDAN,4.0,LEFT,NOT_BEATEN,3.0,WAU**************,GRAY
Audi,A6,2017,2430000,28400.0,249.0,2.0,GASOLINE,ALL_WHEEL_DRIVE,AMT,SEDAN,4.0,LEFT,NOT_BEATEN,1.0,WAU**************,MEDIUMBLUE
Audi,Q7,2008,965000,230000.0,326.0,,DIESEL,ALL_WHEEL_DRIVE,AT,ALLROAD,5.0,LEFT,NOT_BEATEN,3.0,WAU**************,GRAY
Audi,Q7,2012,1770000,123700.0,245.0,,DIESEL,ALL_WHEEL_DRIVE,AT,ALLROAD,5.0,LEFT,NOT_BEATEN,3.0,WAU**************,SNOW
Audi,A6,2014,1075000,101000.0,180.0,2.0,GASOLINE,FORWARD_CONTROL,CVT,SEDAN,4.0,LEFT,NOT_BEATEN,3.0,WAU**************,BLACK
Audi,A3,2020,2173000,0.0,150.0,1.4,GASOLINE,FORWARD_CONTROL,AMT,SEDAN,4.0,LEFT,NOT_BEATEN,0.0,WAU**************,GRAY
Audi,A8,2019,8490000,0.0,340.0,55,GASOLINE,ALL_WHEEL_DRIVE,AT,SEDAN,4.0,LEFT,NOT_BEATEN,0.0,WAU**************,BLACK
Audi,Q3,2016,1700975,87875.0,180.0,2.0,GASOLINE,ALL_WHEEL_DRIVE,AMT,ALLROAD,5.0,LEFT,NOT_BEATEN,2.0,WAU**************,SNOW
Audi,A6,1998,250000,260000.0,193.0,2.8,GASOLINE,FORWARD_CONTROL,AT,SEDAN,4.0,LEFT,NOT_BEATEN,3.0,WAU**************,LIGHTGRAY
Audi,Q7,2010,1395000,188000.0,500.0,,DIESEL,ALL_WHEEL_DRIVE,AT,ALLROAD,5.0,LEFT,NOT_BEATEN,3.0,WUA**************,SNOW
Audi,A3,2016,1185000,110500.0,150.0,1.4,GASOLINE,FORWARD_CONTROL,AMT,SEDAN,4.0,LEFT,NOT_BEATEN,2.0,WAU**************,BLACK
Audi,Q8,2020,5710000,0.0,249.0,45,DIESEL,ALL_WHEEL_DRIVE,AT,ALLROAD,5.0,LEFT,NOT_BEATEN,0.0,,MEDIUMBLUE
Audi,A8,2011,1100000,150000.0,290.0,3.0,GASOLINE,ALL_WHEEL_DRIVE,AT,SEDAN,4.0,LEFT,NOT_BEATEN,3.0,WAU**************,BLACK
Audi,A4,2007,370000,317000.0,130.0,2.0,GASOLINE,FORWARD_CONTROL,CVT,SEDAN,4.0,LEFT,NOT_BEATEN,3.0,WAU**************,BLACK
Audi,A8,2019,8760953,0.0,340.0,55,GASOLINE,ALL_WHEEL_DRIVE,AT,SEDAN,4.0,LEFT,NOT_BEATEN,0.0,WAU**************,MEDIUMBLUE
Audi,Q5,2016,2050000,67000.0,180.0,2.0,GASOLINE,ALL_WHEEL_DRIVE,AT,ALLROAD,5.0,LEFT,NOT_BEATEN,1.0,WAU**************,SNOW
Audi,Q7,2020,4818500,0.0,249.0,45,DIESEL,ALL_WHEEL_DRIVE,AT,ALLROAD,5.0,LEFT,NOT_BEATEN,0.0,,BLACK
Audi,Q5,2015,1650000,99500.0,225.0,2.0,GASOLINE,ALL_WHEEL_DRIVE,AT,ALLROAD,5.0,LEFT,NOT_BEATEN,1.0,WAU**************,BLACK
Audi,A6,2000,249000,254000.0,150.0,,DIESEL,FORWARD_CONTROL,AT,SEDAN,4.0,LEFT,NOT_BEATEN,3.0,WAU**************,LIGHTGRAY
Audi,Q5,2011,959900,134793.0,211.0,,GASOLINE,ALL_WHEEL_DRIVE,AT,ALLROAD,5.0,LEFT,NOT_BEATEN,3.0,WAU**************,SNOW
Audi,e-tron,2020,6525000,0.0,408.0,55,ELECTRO,ALL_WHEEL_DRIVE,AT,ALLROAD,5.0,LEFT,NOT_BEATEN,0.0,WAU**************,GRAY
Audi,Q7,2013,1980000,130000.0,245.0,,DIESEL,ALL_WHEEL_DRIVE,AT,ALLROAD,5.0,LEFT,NOT_BEATEN,2.0,XW8**************,BLACK
Audi,TT,2007,799000,252000.0,250.0,3.2,GASOLINE,ALL_WHEEL_DRIVE,AMT,COUPE,2.0,LEFT,NOT_BEATEN,3.0,TRU**************,BLACK
Audi,A4,2012,745000,149880.0,170.0,1.8,GASOLINE,FORWARD_CONTROL,CVT,SEDAN,4.0,LEFT,NOT_BEATEN,2.0,WAU**************,SNOW
Audi,A6,2014,1200000,230000.0,180.0,2.0,GASOLINE,FORWARD_CONTROL,CVT,SEDAN,4.0,LEFT,NOT_BEATEN,2.0,WAU**************,BLACK
Audi,e-tron,2020,6595000,0.0,408.0,55,ELECTRO,ALL_WHEEL_DRIVE,AT,ALLROAD,5.0,LEFT,NOT_BEATEN,0.0,WAU**************,BLACK
Audi,S4,2009,880000,166000.0,333.0,3.0,GASOLINE,ALL_WHEEL_DRIVE,AMT,SEDAN,4.0,LEFT,NOT_BEATEN,1.0,WAU**************,BLACK
Audi,A8,2019,7900000,4024.0,460.0,60,GASOLINE,ALL_WHEEL_DRIVE,AT,SEDAN,4.0,LEFT,NOT_BEATEN,1.0,WAU**************,CRIMSON
Audi,A4,2007,450000,150000.0,170.0,,DIESEL,FORWARD_CONTROL,CVT,WAGON,5.0,LEFT,NOT_BEATEN,2.0,WAU**************,LIGHTGRAY
Audi,A8,2019,8796000,0.0,460.0,60,GASOLINE,ALL_WHEEL_DRIVE,AT,SEDAN,4.0,LEFT,NOT_BEATEN,0.0,WAU**************,BLACK
Audi,A4,2006,400000,225000.0,130.0,2.0,GASOLINE,FORWARD_CONTROL,CVT,SEDAN,4.0,LEFT,NOT_BEATEN,3.0,WAU**************,MEDIUMBLUE
Audi,Q3,2012,1249000,72234.0,170.0,2.0,GASOLINE,ALL_WHEEL_DRIVE,AMT,ALLROAD,5.0,LEFT,NOT_BEATEN,1.0,WAU**************,MEDIUMBLUE
Audi,100,1991,80000,300000.0,133.0,2.3,GASOLINE,FORWARD_CONTROL,MT,SEDAN,4.0,LEFT,NOT_BEATEN,3.0,WAU**************,INDIGO
Audi,Q8,2020,6430000,0.0,249.0,45,DIESEL,ALL_WHEEL_DRIVE,AT,ALLROAD,5.0,LEFT,NOT_BEATEN,0.0,,BLACK
Audi,A6,2002,230000,150000.0,220.0,3.0,GASOLINE,ALL_WHEEL_DRIVE,AT,SEDAN,4.0,LEFT,NOT_BEATEN,2.0,WAU**************,LIGHTGRAY
Audi,e-tron,2020,6135000,0.0,408.0,55,ELECTRO,ALL_WHEEL_DRIVE,AT,ALLROAD,5.0,LEFT,NOT_BEATEN,0.0,WAU**************,MEDIUMBLUE
Audi,TT,2011,1550000,90000.0,211.0,2.0,GASOLINE,ALL_WHEEL_DRIVE,AMT,COUPE,2.0,LEFT,NOT_BEATEN,1.0,TRU**************,GOLDENROD
Audi,Q7,2020,5285000,0.0,249.0,45,DIESEL,ALL_WHEEL_DRIVE,AT,ALLROAD,5.0,LEFT,NOT_BEATEN,0.0,,GRAY
Audi,e-tron,2020,5780000,0.0,408.0,55,ELECTRO,ALL_WHEEL_DRIVE,AT,ALLROAD,5.0,LEFT,NOT_BEATEN,0.0,WAU**************,BLACK
Audi,A8,2019,7152326,0.0,340.0,55,GASOLINE,ALL_WHEEL_DRIVE,AT,SEDAN,4.0,LEFT,NOT_BEATEN,0.0,WAU**************,GRAY
Audi,Q5,2016,2220000,46608.0,230.0,2.0,GASOLINE,ALL_WHEEL_DRIVE,AT,ALLROAD,5.0,LEFT,NOT_BEATEN,1.0,WAU**************,MEDIUMBLUE
Audi,Q5,2017,2745000,51194.0,249.0,2.0,GASOLINE,ALL_WHEEL_DRIVE,AMT,ALLROAD,5.0,LEFT,NOT_BEATEN,1.0,WAU**************,MEDIUMBLUE
Audi,A6,2013,950000,203000.0,180.0,2.0,GASOLINE,FORWARD_CONTROL,CVT,SEDAN,4.0,LEFT,NOT_BEATEN,2.0,WAU**************,BLACK
Audi,A3,2015,977000,47221.0,110.0,1.2,GASOLINE,FORWARD_CONTROL,AMT,HATCHBACK,5.0,LEFT,NOT_BEATEN,1.0,WAU**************,SNOW
Audi,Q3,2016,1757000,60287.0,180.0,2.0,GASOLINE,ALL_WHEEL_DRIVE,AMT,ALLROAD,5.0,LEFT,NOT_BEATEN,2.0,WAU**************,SNOW
Audi,A6,2011,1000000,140000.0,300.0,3.0,GASOLINE,ALL_WHEEL_DRIVE,AMT,SEDAN,4.0,LEFT,NOT_BEATEN,2.0,WAU**************,MEDIUMBLUE
Audi,A1,2011,580000,127000.0,122.0,1.4,GASOLINE,FORWARD_CONTROL,AMT,HATCHBACK,3.0,LEFT,NOT_BEATEN,3.0,WAU**************,BLACK
Audi,A8,2014,3700000,22554.0,435.0,4.0,GASOLINE,ALL_WHEEL_DRIVE,AT,SEDAN,4.0,LEFT,NOT_BEATEN,2.0,WAU**************,BLACK
Audi,A6,2016,1430000,148000.0,190.0,1.8,GASOLINE,FORWARD_CONTROL,AMT,SEDAN,4.0,LEFT,NOT_BEATEN,2.0,WAU**************,MEDIUMBLUE
Audi,A4,2020,2390473,0.0,150.0,35,GASOLINE,FORWARD_CONTROL,AMT,SEDAN,4.0,LEFT,NOT_BEATEN,0.0,WAU**************,MEDIUMBLUE
Audi,A5,2020,3295000,0.0,150.0,35,GASOLINE,FORWARD_CONTROL,AMT,LIFTBACK,5.0,LEFT,NOT_BEATEN,0.0,WAU**************,BLACK
Audi,A5,2020,3003000,0.0,190.0,40,GASOLINE,FORWARD_CONTROL,AMT,COUPE,2.0,LEFT,NOT_BEATEN,0.0,WAU**************,MEDIUMBLUE
Audi,A4,2004,330000,224095.0,130.0,2.0,GASOLINE,FORWARD_CONTROL,CVT,SEDAN,4.0,LEFT,NOT_BEATEN,3.0,WAU**************,MEDIUMBLUE
Audi,A5,2020,2793000,0.0,150.0,35,GASOLINE,FORWARD_CONTROL,AMT,COUPE,2.0,LEFT,NOT_BEATEN,0.0,WAU**************,SNOW
Audi,A5,2020,3003000,0.0,150.0,35,GASOLINE,FORWARD_CONTROL,AMT,LIFTBACK,5.0,LEFT,NOT_BEATEN,0.0,WAU**************,MEDIUMBLUE
Audi,80,1989,65000,290000.0,90.0,1.8,GASOLINE,FORWARD_CONTROL,MT,SEDAN,4.0,LEFT,NOT_BEATEN,3.0,WAU**************,SNOW
Audi,A1,2011,569000,103239.0,122.0,1.4,GASOLINE,FORWARD_CONTROL,AMT,HATCHBACK,3.0,LEFT,NOT_BEATEN,3.0,WAU**************,SNOW
Audi,Q3,2020,2850768,0.0,180.0,40,GASOLINE,ALL_WHEEL_DRIVE,AMT,ALLROAD,5.0,LEFT,NOT_BEATEN,0.0,WAU**************,GRAY
Audi,Q3 Sportback,2020,2994049,0.0,180.0,40,GASOLINE,ALL_WHEEL_DRIVE,AMT,ALLROAD,5.0,LEFT,NOT_BEATEN,0.0,WAU**************,MEDIUMBLUE
Audi,A4,2001,260000,186000.0,130.0,2.0,GASOLINE,FORWARD_CONTROL,CVT,SEDAN,4.0,LEFT,NOT_BEATEN,3.0,WAU**************,MEDIUMBLUE
Audi,A4,2008,570000,185504.0,160.0,1.8,GASOLINE,FORWARD_CONTROL,CVT,SEDAN,4.0,LEFT,NOT_BEATEN,3.0,WAU**************,PERU
Audi,e-tron,2020,7516300,0.0,408.0,55,ELECTRO,ALL_WHEEL_DRIVE,AT,ALLROAD,5.0,LEFT,NOT_BEATEN,0.0,WAU**************,MEDIUMBLUE
Audi,A5,2020,2793000,0.0,150.0,35,GASOLINE,FORWARD_CONTROL,AMT,LIFTBACK,5.0,LEFT,NOT_BEATEN,0.0,WAU**************,SNOW
Audi,A4,2008,550000,129877.0,120.0,1.8,GASOLINE,FORWARD_CONTROL,CVT,SEDAN,4.0,LEFT,NOT_BEATEN,3.0,WAU**************,MEDIUMBLUE
Audi,e-tron,2020,7373500,0.0,408.0,55,ELECTRO,ALL_WHEEL_DRIVE,AT,ALLROAD,5.0,LEFT,NOT_BEATEN,0.0,WAU**************,GRAY
Audi,Q5,2012,1251000,73391.0,211.0,,GASOLINE,ALL_WHEEL_DRIVE,AT,ALLROAD,5.0,LEFT,NOT_BEATEN,1.0,WAU**************,CRIMSON
Audi,A6,2015,2199000,50875.0,249.0,2.0,GASOLINE,ALL_WHEEL_DRIVE,AMT,SEDAN,4.0,LEFT,NOT_BEATEN,1.0,WAU**************,GRAY
Audi,A4,2010,750000,130000.0,160.0,1.8,GASOLINE,FORWARD_CONTROL,CVT,SEDAN,4.0,LEFT,NOT_BEATEN,2.0,XW8**************,SNOW
Audi,Q3,2013,1267000,100613.0,170.0,2.0,GASOLINE,ALL_WHEEL_DRIVE,AMT,ALLROAD,5.0,LEFT,NOT_BEATEN,1.0,WAU**************,SNOW
Audi,A6,2008,450000,155000.0,177.0,2.4,GASOLINE,FORWARD_CONTROL,CVT,SEDAN,4.0,LEFT,NOT_BEATEN,3.0,WAU**************,BLACK
Audi,Q5,2020,3625000,0.0,249.0,2.0,GASOLINE,ALL_WHEEL_DRIVE,AMT,ALLROAD,5.0,LEFT,NOT_BEATEN,0.0,WAU**************,BLACK
Audi,TT,2016,1920000,52900.0,230.0,2.0,GASOLINE,ALL_WHEEL_DRIVE,AMT,COUPE,2.0,LEFT,NOT_BEATEN,3.0,TRU**************,GRAY
Audi,Q7,2010,1285000,175700.0,340.0,,DIESEL,ALL_WHEEL_DRIVE,AT,ALLROAD,5.0,LEFT,NOT_BEATEN,2.0,XW8**************,SNOW
Audi,Q7,2010,1175000,155700.0,350.0,4.2,GASOLINE,ALL_WHEEL_DRIVE,AT,ALLROAD,5.0,LEFT,NOT_BEATEN,1.0,XW8**************,SNOW
Audi,Q5,2020,3495000,0.0,249.0,2.0,GASOLINE,ALL_WHEEL_DRIVE,AMT,ALLROAD,5.0,LEFT,NOT_BEATEN,0.0,WAU**************,GRAY
Audi,A5,2020,3730000,0.0,245.0,45,GASOLINE,ALL_WHEEL_DRIVE,AMT,LIFTBACK,5.0,LEFT,NOT_BEATEN,0.0,,GRAY
Audi,A5,2011,935000,117455.0,211.0,2.0,GASOLINE,ALL_WHEEL_DRIVE,AMT,COUPE,2.0,LEFT,NOT_BEATEN,1.0,WAU**************,DARKSLATEBLUE
Audi,A8,2013,1600000,115000.0,310.0,,GASOLINE,ALL_WHEEL_DRIVE,AT,SEDAN,4.0,LEFT,NOT_BEATEN,3.0,WAU**************,BLACK
Audi,A8,2014,1888000,148456.0,310.0,,GASOLINE,ALL_WHEEL_DRIVE,AT,SEDAN,4.0,LEFT,NOT_BEATEN,3.0,XW8**************,BLACK
Audi,Q5,2020,4311000,0.0,249.0,2.0,GASOLINE,ALL_WHEEL_DRIVE,AMT,ALLROAD,5.0,LEFT,NOT_BEATEN,0.0,WAU**************,GRAY
Audi,A3,2010,614000,95120.0,160.0,1.8,GASOLINE,FORWARD_CONTROL,AMT,HATCHBACK,3.0,LEFT,NOT_BEATEN,1.0,WAU**************,BLACK
Audi,A5,2020,3295000,0.0,245.0,45,GASOLINE,ALL_WHEEL_DRIVE,AMT,COUPE,2.0,LEFT,NOT_BEATEN,0.0,,GRAY
Audi,A1,2011,720000,106600.0,122.0,1.4,GASOLINE,FORWARD_CONTROL,AMT,HATCHBACK,3.0,LEFT,NOT_BEATEN,3.0,WAU**************,CRIMSON
